MDL_YR,FCTRY_CD,MDL_NM,SALE_MTH,QTY
2011,CSS,CRV,2010-11,5023
2009,ELP,CRV,2010-11,2
2010,ELP,CRV,2010-11,2135
2011,HDM,CRV,2010-11,8
2011,SSS,CRZ,2010-11,1081
2009,ELP,ELEMENT,2010-11,1
2010,ELP,ELEMENT,2010-11,695
2011,CSS,FIT,2010-11,9
2010,SSS,INSIGHT,2010-11,1633
2011,HCM,MDX,2010-11,4148
2011,HMA,ODYSSEY,2010-11,8729
2011,HMA,PILOT,2010-11,8000
2010,MAP,RDX,2010-11,102
2011,HMA,RIDGELINE,2010-11,910
2009,MAP,TL,2010-11,3
2010,MAP,TL,2010-11,1852
2011,CSS,TSX,2010-11,1
2010,HCM,ZDX,2010-11,172
2009,CSS,ACCORD,2010-12,1
2010,HMA,ACCORD,2010-12,125
2011,MAP,ACCORD,2010-12,21909
2009,HCM,CIVIC,2010-12,3
2010,HCM,CIVIC,2010-12,2126
2009,HMIN,CIVIC,2010-12,2
2010,HMIN,CIVIC,2010-12,1165
2009,SSS,CIVIC,2010-12,3
2010,SSS,CIVIC,2010-12,622
2011,ELP,CROSSTOUR,2010-12,260
2011,CSS,CRV,2010-12,5143
2010,ELP,CRV,2010-12,1186
2011,HDM,CRV,2010-12,145
2011,SSS,CRZ,2010-12,823
2009,ELP,ELEMENT,2010-12,1
2010,ELP,ELEMENT,2010-12,498
2011,CSS,FIT,2010-12,235
2010,SSS,INSIGHT,2010-12,1347
2011,HCM,MDX,2010-12,5054
2011,HMA,ODYSSEY,2010-12,9245
2009,HMA,PILOT,2010-12,2
2010,HMA,PILOT,2010-12,4
2010,MAP,RDX,2010-12,49
2010,HMA,RIDGELINE,2010-12,76
2011,CSS,RL,2010-12,1
2008,SSS,S2000,2010-06,4
2009,MAP,TL,2010-06,27
2010,MAP,TL,2010-06,2862
2010,HCM,ZDX,2010-06,285
2009,CSS,ACCORD,2010-07,3
2009,HMA,ACCORD,2010-07,6
2010,HMA,ACCORD,2010-07,1032
2008,MAP,ACCORD,2010-07,1
2009,HCM,CIVIC,2010-07,59
2010,HCM,CIVIC,2010-07,13220
2009,HMIN,CIVIC,2010-07,15
2010,HMIN,CIVIC,2010-07,8185
2009,SSS,CIVIC,2010-07,13
2010,SSS,CIVIC,2010-07,565
2010,ELP,CROSSTOUR,2010-07,2209
2009,CSS,CRV,2010-07,2
2010,CSS,CRV,2010-07,4859
2009,HDM,CRV,2010-07,3
2010,HDM,CRV,2010-07,1546
2009,CSS,FIT,2010-07,6
2010,CSS,FIT,2010-07,3028
2009,SSS,FIT,2010-07,10
2010,SSS,FIT,2010-07,3160
2009,HCM,MDX,2010-07,3
2010,HCM,MDX,2010-07,3881
2009,HMA,ODYSSEY,2010-07,4
2010,HMA,ODYSSEY,2010-07,9211
2009,HMA,PILOT,2010-07,2
2010,HMA,PILOT,2010-07,122
2011,MAP,RDX,2010-07,52
2011,HMA,RIDGELINE,2010-07,287
2009,CSS,RL,2010-07,2
2010,CSS,RL,2010-07,158
2009,SSS,S2000,2010-07,2
2009,CSS,TSX,2010-07,8
2010,CSS,TSX,2010-07,2904
2011,HMA,ACCORD,2010-08,6
2009,MAP,ACCORD,2010-08,91
2010,MAP,ACCORD,2010-08,22393
2009,ELP,CIVIC,2010-08,11
2008,HCM,CIVIC,2010-08,1
2011,HMIN,CIVIC,2010-08,2
2010,ELP,CROSSTOUR,2010-08,2797
2008,CSS,CRV,2010-08,1
2009,ELP,CRV,2010-08,1
2010,ELP,CRV,2010-08,13485
2011,SSS,CRZ,2010-08,689
2011,HCM,MDX,2010-08,11
2009,HMA,ODYSSEY,2010-08,1
2010,HMA,ODYSSEY,2010-08,9826
2011,HMA,PILOT,2010-08,8924
2009,MAP,RDX,2010-08,1
2010,MAP,RDX,2010-08,977
2011,HMA,RIDGELINE,2010-08,642
2008,SSS,S2000,2010-08,1
2009,MAP,TL,2010-08,17
2010,MAP,TL,2010-08,3187
2010,HCM,ZDX,2010-08,468
2009,HMA,ACCORD,2010-09,1
2010,HMA,ACCORD,2010-09,766
2011,MAP,ACCORD,2010-09,2545
2009,HCM,CIVIC,2010-09,22
2010,HCM,CIVIC,2010-09,11078
2009,HMIN,CIVIC,2010-09,1
2010,HMIN,CIVIC,2010-09,5973
2009,SSS,CIVIC,2010-09,12
2010,SSS,CIVIC,2010-09,633
2010,CSS,CRV,2010-09,4084
2011,ELP,CRV,2010-09,418
2009,HDM,CRV,2010-09,2
2010,HDM,CRV,2010-09,974
2009,ELP,ELEMENT,2010-09,3
2010,ELP,ELEMENT,2010-09,1125
2010,TSS,FCX,2010-09,2
2009,CSS,FIT,2010-09,1
2010,CSS,FIT,2010-09,734
2009,SSS,FIT,2010-09,5
2010,SSS,FIT,2010-09,4030
2010,SSS,INSIGHT,2010-09,1668
2009,HCM,MDX,2010-09,2
2010,HCM,MDX,2010-09,2756
2011,HMA,ODYSSEY,2010-09,396
2009,HMA,PILOT,2010-09,3
2010,HMA,PILOT,2010-09,18
2011,MAP,RDX,2010-09,922
2009,HMA,RIDGELINE,2010-09,2
2010,HMA,RIDGELINE,2010-09,514
2010,CSS,RL,2010-09,240
2009,SSS,S2000,2010-09,1
2011,MAP,TL,2010-09,63
2009,CSS,TSX,2010-09,1
2009,MAP,TL,2010-12,3
2010,MAP,TL,2010-12,842
2011,CSS,TSX,2010-12,301
2010,HCM,ZDX,2010-12,216
2010,HMA,ACCORD,2011-01,64
2011,MAP,ACCORD,2011-01,15912
2009,HCM,CIVIC,2011-01,21
2010,HCM,CIVIC,2011-01,669
2009,HMIN,CIVIC,2011-01,5
2010,HMIN,CIVIC,2011-01,414
2009,SSS,CIVIC,2011-01,1
2010,SSS,CIVIC,2011-01,486
2010,ELP,CROSSTOUR,2011-01,1062
2011,CSS,CRV,2011-01,4237
2009,ELP,CRV,2011-01,1
2010,ELP,CRV,2011-01,695
2011,HDM,CRV,2011-01,262
2011,SSS,CRZ,2011-01,948
2009,ELP,ELEMENT,2011-01,1
2010,ELP,ELEMENT,2011-01,328
2011,CSS,FIT,2011-01,1413
2010,SSS,INSIGHT,2011-01,1164
2011,HCM,MDX,2011-01,3758
2011,HMA,ODYSSEY,2011-01,7653
2010,HMA,PILOT,2011-01,4
2010,MAP,RDX,2011-01,28
2011,HMA,RIDGELINE,2011-01,923
2011,CSS,RL,2011-01,116
2009,MAP,TL,2011-01,4
2010,MAP,TL,2011-01,281
2011,CSS,TSX,2011-01,982
2010,HCM,ZDX,2011-01,159
2010,HMA,ACCORD,2011-02,34
2011,MAP,ACCORD,2011-02,20218
2009,ELP,CIVIC,2011-02,2
2011,HCM,CIVIC,2011-02,11081
2010,HMIN,CIVIC,2011-02,143
2011,SSS,CIVIC,2011-02,301
2011,ELP,CROSSTOUR,2011-02,1076
2011,CSS,CRV,2011-02,4151
2010,ELP,CRV,2011-02,379
2011,HDM,CRV,2011-02,703
2011,SSS,CRZ,2011-02,1102
2010,ELP,ELEMENT,2011-02,257
2011,CSS,FIT,2011-02,2228
2011,SSS,FIT,2011-02,8
2010,SSS,INSIGHT,2011-02,632
2011,HCM,MDX,2011-02,3830
2011,HMA,ODYSSEY,2011-02,8725
2011,HMA,PILOT,2011-02,8215
2010,MAP,RDX,2011-02,30
2010,HMA,RIDGELINE,2011-02,32
2011,CSS,RL,2011-02,131
2009,MAP,TL,2011-02,1
2010,MAP,TL,2011-02,170
2011,CSS,TSX,2011-02,1838
2010,HCM,ZDX,2011-02,131
2011,CSS,ACCORD,2011-03,1
2011,HMA,ACCORD,2011-03,475
2010,MAP,ACCORD,2011-03,270
2010,HCM,CIVIC,2011-03,147
2011,HMIN,CIVIC,2011-03,12124
2009,SSS,CIVIC,2011-03,2
2010,SSS,CIVIC,2011-03,63
2010,ELP,CROSSTOUR,2011-03,320
2010,CSS,CRV,2011-03,67
2011,ELP,CRV,2011-03,16175
2010,HDM,CRV,2011-03,83
2011,ELP,ELEMENT,2011-03,1207
2010,CSS,FIT,2011-03,572
2010,SSS,FIT,2011-03,491
2011,SSS,INSIGHT,2011-03,2644
2010,HCM,MDX,2011-03,23
2010,HMA,ODYSSEY,2011-03,41
2010,HMA,PILOT,2011-03,2
2011,MAP,RDX,2011-03,1289
2011,HMA,RIDGELINE,2011-03,1190
2010,CSS,RL,2011-03,22
2011,MAP,TL,2011-03,3412
2012,MAP,TL,2011-03,449
2010,CSS,TSX,2011-03,384
2011,HCM,ZDX,2011-03,99
2010,HMA,ACCORD,2011-04,14
2011,MAP,ACCORD,2011-04,25645
2010,HCM,CIVIC,2011-04,94
2010,HMIN,CIVIC,2011-04,62
2010,SSS,CIVIC,2011-04,16
2010,ELP,CROSSTOUR,2011-04,225
2010,CSS,CRV,2011-04,37
2011,ELP,CRV,2011-04,15697
2010,HDM,CRV,2011-04,42
2010,ELP,ELEMENT,2011-04,127
2010,CSS,FIT,2011-04,226
2010,SSS,FIT,2011-04,203
2010,SSS,INSIGHT,2011-04,70
2010,HCM,MDX,2011-04,9
2011,HMA,ODYSSEY,2011-04,9408
2010,HMA,PILOT,2011-04,2
2011,MAP,RDX,2011-04,1222
2011,HMA,RIDGELINE,2011-04,906
2010,CSS,RL,2011-04,17
2011,MAP,TL,2011-04,1391
2012,MAP,TL,2011-04,1312
2009,CSS,TSX,2011-04,1
2010,CSS,TSX,2011-04,173
2011,HCM,ZDX,2011-04,107
2011,CSS,ACCORD,2011-05,2
2011,HMA,ACCORD,2011-05,152
2009,MAP,ACCORD,2011-05,11
2010,MAP,ACCORD,2011-05,203
2009,ELP,CIVIC,2011-05,1
2011,HCM,CIVIC,2011-05,3268
2012,HCM,CIVIC,2011-05,8487
2011,HMIN,CIVIC,2011-05,2299
2012,HMIN,CIVIC,2011-05,3499
2011,SSS,CIVIC,2011-05,15
2012,SSS,CIVIC,2011-05,2304
2011,ELP,CROSSTOUR,2011-05,1112
2011,CSS,CRV,2011-05,2098
2009,ELP,CRV,2011-05,1
2010,ELP,CRV,2011-05,55
2011,HDM,CRV,2011-05,1665
2011,SSS,CRZ,2011-05,1637
2011,ELP,ELEMENT,2011-05,1368
2011,CSS,FIT,2011-05,3664
2008,SSS,FIT,2011-05,4
2011,SSS,FIT,2011-05,2603
2011,SSS,INSIGHT,2011-05,1508
2008,HCM,MDX,2011-05,1
2011,HCM,MDX,2011-05,4088
2010,HMA,ODYSSEY,2011-05,14
2008,HMA,PILOT,2011-05,1
2011,HMA,PILOT,2011-05,9181
2010,MAP,RDX,2011-05,9
2009,HCM,RIDGELINE,2011-05,1
2009,HMA,RIDGELINE,2011-05,1
2010,HMA,RIDGELINE,2011-05,6
2011,CSS,RL,2011-05,61
2008,SSS,S2000,2011-05,2
2009,MAP,TL,2011-05,3
2010,MAP,TL,2011-05,29
2008,CSS,TSX,2011-05,2
2011,CSS,TSX,2011-05,1924
2010,HCM,ZDX,2011-05,31
2011,HMA,ACCORD,2011-06,120
2009,MAP,ACCORD,2011-06,8
2010,MAP,ACCORD,2011-06,120
2010,HCM,CIVIC,2011-06,30
2011,HMIN,CIVIC,2011-06,1000
2012,HMIN,CIVIC,2011-06,3563
2010,SSS,CIVIC,2011-06,3
2010,ELP,CROSSTOUR,2011-06,166
2011,CSS,CRV,2011-06,1680
2010,ELP,CRV,2011-06,43
2011,HDM,CRV,2011-06,1620
2011,SSS,CRZ,2011-06,960
2011,ELP,ELEMENT,2011-06,1266
2011,CSS,FIT,2011-06,2488
2011,SSS,FIT,2011-06,2335
2011,SSS,INSIGHT,2011-06,993
2011,HCM,MDX,2011-06,3368
2010,HMA,ODYSSEY,2011-06,8
2010,HMA,PILOT,2011-06,2
2010,MAP,RDX,2011-06,7
2011,HMA,RIDGELINE,2011-06,575
2011,CSS,RL,2011-06,51
2010,MAP,TL,2011-06,19
2011,CSS,TSX,2011-06,1716
2010,HCM,ZDX,2011-06,32
2010,HMA,ACCORD,2011-07,17
2011,MAP,ACCORD,2011-07,16007
2009,ELP,CIVIC,2011-07,1
2011,HCM,CIVIC,2011-07,1193
2012,HCM,CIVIC,2011-07,7720
2010,HMIN,CIVIC,2011-07,4
2011,SSS,CIVIC,2011-07,9
2012,SSS,CIVIC,2011-07,501
2011,ELP,CROSSTOUR,2011-07,1308
2010,CSS,CRV,2011-07,8
2011,ELP,CRV,2011-07,9941
2010,HDM,CRV,2011-07,19
2010,ELP,ELEMENT,2011-07,65
2010,CSS,FIT,2011-07,32
2010,SSS,FIT,2011-07,22
2010,SSS,INSIGHT,2011-07,14
2010,HCM,MDX,2011-07,6
2011,HMA,ODYSSEY,2011-07,6054
2011,HMA,PILOT,2011-07,9611
2011,MAP,RDX,2011-07,1047
2010,HMA,RIDGELINE,2011-07,7
2010,CSS,RL,2011-07,8
2011,MAP,TL,2011-07,112
2012,MAP,TL,2011-07,2281
2010,CSS,TSX,2011-07,43
2011,HCM,ZDX,2011-07,68
2011,HMA,ACCORD,2011-08,67
2009,MAP,ACCORD,2011-08,4
2010,MAP,ACCORD,2011-08,53
2010,HCM,CIVIC,2011-08,10
2011,HMIN,CIVIC,2011-08,283
2012,HMIN,CIVIC,2011-08,4520
2010,SSS,CIVIC,2011-08,3
2011,ELP,CROSSTOUR,2011-08,1348
2012,ELP,CROSSTOUR,2011-08,25
2011,CSS,CRV,2011-08,3363
2010,ELP,CRV,2011-08,15
2011,HDM,CRV,2011-08,918
2011,SSS,CRZ,2011-08,775
2010,ELP,ELEMENT,2011-08,38
2011,CSS,FIT,2011-08,3120
2012,CSS,FIT,2011-08,78
2011,SSS,FIT,2011-08,873
2010,SSS,INSIGHT,2011-08,4
2011,HCM,MDX,2011-08,3310
2011,HMA,ODYSSEY,2011-08,8171
2009,HMA,PILOT,2011-08,2
2010,MAP,RDX,2011-08,4
2010,HMA,RIDGELINE,2011-08,1
2011,CSS,RL,2011-08,42
2010,MAP,TL,2011-08,8
2011,CSS,TSX,2011-08,2381
2010,HCM,ZDX,2011-08,27
2010,HMA,ACCORD,2011-09,5
2011,MAP,ACCORD,2011-09,7331
2012,MAP,ACCORD,2011-09,11206
2011,HCM,CIVIC,2011-09,294
2012,HCM,CIVIC,2011-09,7485
2011,SSS,CIVIC,2011-09,6
2012,SSS,CIVIC,2011-09,302
2010,ELP,CROSSTOUR,2011-09,36
2011,ELP,CRV,2011-09,13480
2011,ELP,ELEMENT,2011-09,781
2010,CSS,FIT,2011-09,4
2010,SSS,FIT,2011-09,6
2011,SSS,INSIGHT,2011-09,507
2011,HMA,PILOT,2011-09,8161
2012,HMA,PILOT,2011-09,2148
2011,MAP,RDX,2011-09,552
2012,MAP,RDX,2011-09,782
2011,HMA,RIDGELINE,2011-09,702
2011,MAP,TL,2011-09,55
2012,MAP,TL,2011-09,2445
2010,CSS,TSX,2011-09,17
2011,HCM,ZDX,2011-09,37
2012,HCM,ZDX,2011-09,33
2010,HMA,ACCORD,2011-10,1
2011,MAP,ACCORD,2011-10,2052
2012,MAP,ACCORD,2011-10,20473
2010,HMIN,CIVIC,2011-10,1
2011,ELP,CROSSTOUR,2011-10,343
2012,ELP,CROSSTOUR,2011-10,1121
2011,CSS,CRV,2011-10,3723
2010,ELP,CRV,2011-10,2
2011,HDM,CRV,2011-10,1525
2011,SSS,CRZ,2011-10,292
2011,ELP,ELEMENT,2011-10,281
2011,TSS,FCX,2011-10,1
2011,CSS,FIT,2011-10,612
2012,CSS,FIT,2011-10,2101
2011,SSS,FIT,2011-10,117
2012,SSS,FIT,2011-10,3
2011,SSS,INSIGHT,2011-10,422
2012,SSS,INSIGHT,2011-10,70
2011,HCM,MDX,2011-10,3445
2012,HCM,MDX,2011-10,230
2010,HMA,ODYSSEY,2011-10,2
2010,HMA,PILOT,2011-10,1
2010,MAP,RDX,2011-10,2
2010,HMA,RIDGELINE,2011-10,4
2011,CSS,RL,2011-10,23
2010,MAP,TL,2011-10,2
2011,CSS,TSX,2011-10,1669
2012,CSS,TSX,2011-10,1308
2010,HCM,ZDX,2011-10,14
2011,HMA,ACCORD,2011-11,7
2010,MAP,ACCORD,2011-11,11
2011,HCM,CIVIC,2011-11,55
2012,HCM,CIVIC,2011-11,10031
2011,HMIN,CIVIC,2011-11,10
2012,HMIN,CIVIC,2011-11,5580
2012,SSS,CIVIC,2011-11,1412
2010,ELP,CROSSTOUR,2011-11,15
2011,ELP,CRV,2011-11,12507
2010,ELP,ELEMENT,2011-11,3
2010,SSS,FIT,2011-11,1
2010,HCM,MDX,2011-11,1
2011,HMA,ODYSSEY,2011-11,783
2012,HMA,ODYSSEY,2011-11,8363
2011,HMA,PILOT,2011-11,975
2012,HMA,PILOT,2011-11,9498
2011,MAP,RDX,2011-11,86
2012,MAP,RDX,2011-11,1241
2011,HMA,RIDGELINE,2011-11,845
2012,HMA,RIDGELINE,2011-11,86
2011,MAP,TL,2011-11,33
2012,MAP,TL,2011-11,2375
2010,CSS,TSX,2011-11,3
2011,HCM,ZDX,2011-11,6
2012,HCM,ZDX,2011-11,112
2011,HMA,ACCORD,2011-12,5
2010,MAP,ACCORD,2011-12,3
2011,HMIN,CIVIC,2011-12,5
2012,HMIN,CIVIC,2011-12,7397
2011,ELP,CROSSTOUR,2011-12,128
2012,ELP,CROSSTOUR,2011-12,1032
2011,ELP,CRV,2011-12,8365
2012,ELP,CRV,2011-12,4251
2010,ELP,ELEMENT,2011-12,1
2010,SSS,INSIGHT,2011-12,1
2011,HMA,ODYSSEY,2011-12,576
2012,HMA,ODYSSEY,2011-12,9970
2011,MAP,RDX,2011-12,77
2012,MAP,RDX,2011-12,1291
2010,HMA,RIDGELINE,2011-12,1
2010,CSS,RL,2011-12,1
2011,MAP,TL,2011-12,15
2012,MAP,TL,2011-12,2801
2009,CSS,TSX,2011-12,1
2010,CSS,TSX,2011-12,3
2011,HCM,ZDX,2011-12,8
2012,HCM,ZDX,2011-12,64
2011,HMA,ACCORD,2012-01,2
2010,MAP,ACCORD,2012-01,1
2009,HCM,CIVIC,2012-01,1
2011,HMIN,CIVIC,2012-01,3
2012,HMIN,CIVIC,2012-01,10391
2010,SSS,CIVIC,2012-01,1
2011,ELP,CROSSTOUR,2012-01,59
2012,ELP,CROSSTOUR,2012-01,986
2011,CSS,CRV,2012-01,447
2012,CSS,CRV,2012-01,5885
2012,HCM,CRV,2012-01,81
2011,HDM,CRV,2012-01,1194
2011,SSS,CRZ,2012-01,64
2012,SSS,CRZ,2012-01,328
2011,ELP,ELEMENT,2012-01,4
2011,CSS,FIT,2012-01,50
2012,CSS,FIT,2012-01,2139
2011,SSS,FIT,2012-01,16
2012,SSS,FIT,2012-01,1984
2011,SSS,INSIGHT,2012-01,72
2012,SSS,INSIGHT,2012-01,467
2011,HCM,MDX,2012-01,203
2012,HCM,MDX,2012-01,3181
2009,SSS,S2000,2012-01,2
2011,MAP,TL,2012-01,10
2012,MAP,TL,2012-01,2730
2011,CSS,TSX,2012-01,162
2012,CSS,TSX,2012-01,2517
2010,HCM,ZDX,2012-01,6
2010,MAP,ACCORD,2012-02,1
2011,HCM,CIVIC,2012-02,16
2012,HCM,CIVIC,2012-02,13959
2011,HMIN,CIVIC,2012-02,2
2012,HMIN,CIVIC,2012-02,12235
2011,SSS,CIVIC,2012-02,1
2012,SSS,CIVIC,2012-02,921
2010,ELP,CROSSTOUR,2012-02,1
2011,CSS,CRV,2012-02,107
2012,CSS,CRV,2012-02,6955
2012,HCM,CRV,2012-02,1045
2011,HDM,CRV,2012-02,229
2011,SSS,CRZ,2012-02,69
2012,SSS,CRZ,2012-02,394
2011,CSS,FIT,2012-02,35
2012,CSS,FIT,2012-02,2069
2010,CSS,TSX,2010-09,2251
2010,HMA,ACCORD,2010-10,540
2011,MAP,ACCORD,2010-10,6604
2009,ELP,CIVIC,2010-10,4
2008,HCM,CIVIC,2010-10,1
2011,HCM,CIVIC,2010-10,2561
2009,HMIN,CIVIC,2010-10,3
2010,HMIN,CIVIC,2010-10,4068
2011,SSS,CIVIC,2010-10,143
2010,ELP,CROSSTOUR,2010-10,2690
2011,CSS,CRV,2010-10,2728
2010,ELP,CRV,2010-10,6298
2011,SSS,CRZ,2010-10,1364
2009,ELP,ELEMENT,2010-10,1
2010,ELP,ELEMENT,2010-10,1094
2010,SSS,INSIGHT,2010-10,1871
2011,HCM,MDX,2010-10,2520
2011,HMA,ODYSSEY,2010-10,6692
2011,HMA,PILOT,2010-10,7756
2009,MAP,RDX,2010-10,1
2010,MAP,RDX,2010-10,189
2011,HMA,RIDGELINE,2010-10,937
2008,SSS,S2000,2010-10,1
2009,MAP,TL,2010-10,1
2010,MAP,TL,2010-10,2544
2010,HCM,ZDX,2010-10,178
2011,CSS,ACCORD,2010-11,7
2011,HMA,ACCORD,2010-11,413
2009,MAP,ACCORD,2010-11,6
2010,MAP,ACCORD,2010-11,4444
2009,HCM,CIVIC,2010-11,2
2010,HCM,CIVIC,2010-11,3439
2011,HMIN,CIVIC,2010-11,3592
2009,SSS,CIVIC,2010-11,6
2010,SSS,CIVIC,2010-11,577
2009,CSS,CRV,2010-11,1
2010,CSS,CRV,2010-11,923
2011,ELP,CRV,2010-11,9857
2010,HDM,CRV,2010-11,1069
2011,ELP,ELEMENT,2010-11,292
2010,CSS,FIT,2010-11,1715
2009,SSS,FIT,2010-11,3
2010,SSS,FIT,2010-11,2619
2009,HCM,MDX,2010-11,1
2010,HCM,MDX,2010-11,288
2010,HMA,ODYSSEY,2010-11,494
2009,HMA,PILOT,2010-11,1
2010,HMA,PILOT,2010-11,9
2011,MAP,RDX,2010-11,1182
2010,HMA,RIDGELINE,2010-11,128
2009,CSS,RL,2010-11,2
2010,CSS,RL,2010-11,182
2011,MAP,TL,2010-11,796
2009,CSS,TSX,2010-11,3
2010,CSS,TSX,2010-11,2730
2011,CSS,ACCORD,2010-12,4
2011,HMA,ACCORD,2010-12,692
2009,MAP,ACCORD,2010-12,6
2010,MAP,ACCORD,2010-12,2603
2009,ELP,CIVIC,2010-12,5
2011,HCM,CIVIC,2010-12,13233
2011,HMIN,CIVIC,2010-12,6836
2011,SSS,CIVIC,2010-12,179
2010,ELP,CROSSTOUR,2010-12,2394
2010,CSS,CRV,2010-12,574
2011,ELP,CRV,2010-12,13387
2010,HDM,CRV,2010-12,639
2011,ELP,ELEMENT,2010-12,701
2010,TSS,FCX,2010-12,3
2009,CSS,FIT,2010-12,1
2010,CSS,FIT,2010-12,2380
2009,SSS,FIT,2010-12,1
2010,SSS,FIT,2010-12,1818
2011,SSS,INSIGHT,2010-12,121
2010,HCM,MDX,2010-12,148
2010,HMA,ODYSSEY,2010-12,188
2011,HMA,PILOT,2010-12,9418
2011,MAP,RDX,2010-12,1289
2011,HMA,RIDGELINE,2010-12,1027
2010,CSS,RL,2010-12,130
2011,MAP,TL,2010-12,1881
2010,CSS,TSX,2010-12,3242
2011,CSS,ACCORD,2011-01,2
2011,HMA,ACCORD,2011-01,534
2009,MAP,ACCORD,2011-01,5
2010,MAP,ACCORD,2011-01,1060
2009,ELP,CIVIC,2011-01,1
2011,HCM,CIVIC,2011-01,11050
2012,HCM,CIVIC,2011-01,1
2011,HMIN,CIVIC,2011-01,5850
2011,SSS,CIVIC,2011-01,267
2011,ELP,CROSSTOUR,2011-01,764
2011,SSS,FIT,2012-02,10
2012,SSS,FIT,2012-02,2124
2011,SSS,INSIGHT,2012-02,76
2012,SSS,INSIGHT,2012-02,706
2011,HCM,MDX,2012-02,89
2012,HCM,MDX,2012-02,3492
2011,HMA,PILOT,2012-02,75
2012,HMA,PILOT,2012-02,8819
2011,HMA,RIDGELINE,2012-02,309
2012,HMA,RIDGELINE,2012-02,1049
2010,CSS,RL,2012-02,1
2011,MAP,TL,2012-02,10
2012,MAP,TL,2012-02,3194
2011,CSS,TSX,2012-02,92
2012,CSS,TSX,2012-02,3275
2010,HCM,ZDX,2012-02,7
2011,MAP,ACCORD,2012-03,114
2012,MAP,ACCORD,2012-03,23113
2011,ELP,CROSSTOUR,2012-03,33
2012,ELP,CROSSTOUR,2012-03,1186
2011,ELP,CRV,2012-03,69
2012,ELP,CRV,2012-03,17849
2010,SSS,INSIGHT,2012-03,1
2011,HMA,ODYSSEY,2012-03,115
2012,HMA,ODYSSEY,2012-03,9770
2011,MAP,RDX,2012-03,28
2012,MAP,RDX,2012-03,815
2011,CSS,RL,2012-03,14
2012,CSS,RL,2012-03,18
2010,MAP,TL,2012-03,1
2010,CSS,TSX,2012-03,2
2011,HCM,ZDX,2012-03,2
2012,HCM,ZDX,2012-03,78
2011,HMIN,CIVIC,2012-04,1
2012,HMIN,CIVIC,2012-04,13834
2011,ELP,CROSSTOUR,2012-04,27
2012,ELP,CROSSTOUR,2012-04,1796
2011,ELP,CRV,2012-04,58
2012,ELP,CRV,2012-04,14543
2010,TSS,FCX,2012-04,1
2011,SSS,INSIGHT,2012-04,41
2012,SSS,INSIGHT,2012-04,742
2011,MAP,RDX,2012-04,27
2012,MAP,RDX,2012-04,598
2010,HMA,RIDGELINE,2012-04,1
2011,CSS,RL,2012-04,5
2012,CSS,RL,2012-04,31
2011,HCM,ZDX,2012-04,2
2012,HCM,ZDX,2012-04,68
2011,MAP,ACCORD,2012-05,66
2012,MAP,ACCORD,2012-05,29661
2011,HCM,CIVIC,2012-05,4
2012,HCM,CIVIC,2012-05,15454
2010,HMIN,CIVIC,2012-05,1
2012,SSS,CIVIC,2012-05,765
2010,ELP,CROSSTOUR,2012-05,1
2011,CSS,CRV,2012-05,7
2012,CSS,CRV,2012-05,4910
2012,HCM,CRV,2012-05,6911
2011,HDM,CRV,2012-05,12
2011,SSS,CRZ,2012-05,30
2012,SSS,CRZ,2012-05,264
2011,CSS,FIT,2012-05,17
2012,CSS,FIT,2012-05,3692
2011,SSS,FIT,2012-05,3
2012,SSS,FIT,2012-05,181
2013,HMIN,ILX,2012-05,168
2011,HCM,MDX,2012-05,22
2012,HCM,MDX,2012-05,4821
2011,HMA,ODYSSEY,2012-05,50
2012,HMA,ODYSSEY,2012-05,12296
2011,HMA,PILOT,2012-05,14
2012,HMA,PILOT,2012-05,10760
2013,ELP,RDX,2012-05,3007
2011,HMA,RIDGELINE,2012-05,117
2012,HMA,RIDGELINE,2012-05,1082
2011,MAP,TL,2012-05,4
2012,MAP,TL,2012-05,3252
2011,CSS,TSX,2012-05,41
2012,CSS,TSX,2012-05,2850
2010,HCM,ZDX,2012-05,1
2011,MAP,ACCORD,2012-06,36
2012,MAP,ACCORD,2012-06,26816
2011,ELP,CROSSTOUR,2012-06,13
2012,ELP,CROSSTOUR,2012-06,1727
2011,CSS,CRV,2012-06,6
2012,CSS,CRV,2012-06,2901
2012,HCM,CRV,2012-06,6489
2011,HDM,CRV,2012-06,11
2011,SSS,CRZ,2012-06,33
2012,SSS,CRZ,2012-06,362
2011,CSS,FIT,2012-06,7
2010,CSS,CRV,2011-01,370
2011,ELP,CRV,2011-01,12509
2010,HDM,CRV,2011-01,346
2008,ELP,ELEMENT,2011-01,1
2011,ELP,ELEMENT,2011-01,736
2009,CSS,FIT,2011-01,2
2010,CSS,FIT,2011-01,1883
2009,SSS,FIT,2011-01,2
2010,SSS,FIT,2011-01,1452
2011,SSS,INSIGHT,2011-01,556
2010,HCM,MDX,2011-01,66
2010,HMA,ODYSSEY,2011-01,97
2011,HMA,PILOT,2011-01,7610
2011,MAP,RDX,2011-01,1168
2010,HMA,RIDGELINE,2011-01,36
2010,CSS,RL,2011-01,54
2008,SSS,S2000,2011-01,1
2011,MAP,TL,2011-01,1858
2010,CSS,TSX,2011-01,1813
2011,HCM,ZDX,2011-01,27
2011,CSS,ACCORD,2011-02,1
2011,HMA,ACCORD,2011-02,383
2009,MAP,ACCORD,2011-02,2
2010,MAP,ACCORD,2011-02,529
2009,HCM,CIVIC,2011-02,1
2010,HCM,CIVIC,2011-02,331
