id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
1523,Quercus_Pyrenaica,0.015625,0.007812,0.009766,0.03125,0.005859,0.003906,0.037109,0,0.001953,0.019531,0.025391,0.005859,0.033203,0,0.019531,0,0.025391,0.011719,0.058594,0.007812,0.013672,0.003906,0,0.029297,0,0.015625,0,0.007812,0.03125,0.007812,0.003906,0.001953,0.023438,0,0.003906,0.029297,0.013672,0.013672,0.015625,0,0.003906,0.050781,0.007812,0.001953,0.056641,0.001953,0.013672,0.066406,0,0.023438,0.011719,0.001953,0.052734,0.001953,0.039062,0,0.009766,0.029297,0.044922,0.027344,0.005859,0.001953,0.011719,0,0.00046416,0.00041141,0.00037121,0.00031519,0.00026754,0.00029945,0.00033582,0.0002821,0.00021454,0.00014206,0.000091348,0.00010633,0.00016787,0.0002318,0.00028003,0.00033038,0.0002862,0.00024282,0.00019519,0.00015557,0.00014975,0.00019577,0.00023738,0.00027094,0.00031206,0.0003244,0.00031821,0.00030884,0.00033097,0.00037965,0.00043402,0.00040405,0.00034835,0.00030911,0.00030204,0.00031303,0.00031377,0.00031606,0.00026357,0.00022891,0.00019066,0.00014271,0.00015107,0.00019023,0.00023946,0.00029148,0.00030791,0.00034803,0.00031386,0.00025863,0.00019891,0.00014014,0.000090126,0.0001143,0.00017014,0.00023635,0.00029704,0.00034632,0.00030498,0.00026449,0.00028704,0.00034215,0.0003919,0.00041298,0.042969,0.054688,0.011719,0.008789,0.001953,0.055664,0.024414,0.02832,0.023438,0.009766,0,0,0.040039,0.019531,0,0,0.041016,0.003906,0.006836,0.041016,0,0,0.078125,0,0.006836,0,0.036133,0.001953,0.008789,0.033203,0.015625,0,0,0.026367,0.013672,0,0,0.038086,0.025391,0.017578,0.001953,0.003906,0.037109,0.037109,0.051758,0.020508,0.033203,0,0.004883,0.000977,0,0,0.00293,0.004883,0.003906,0,0.030273,0,0.011719,0,0,0,0.009766,0.029297
1524,Tilia_Oliveri,0.025391,0.007812,0.064453,0.015625,0.029297,0.007812,0.025391,0,0.003906,0.023438,0.009766,0.009766,0.021484,0,0.021484,0,0.011719,0.009766,0.013672,0.013672,0.015625,0.005859,0,0.001953,0,0.023438,0,0.054688,0.013672,0.021484,0.015625,0.001953,0.015625,0,0.005859,0.005859,0.017578,0.058594,0.035156,0.003906,0.025391,0.003906,0.003906,0.03125,0.003906,0.013672,0.021484,0.013672,0.029297,0.005859,0.007812,0.003906,0.046875,0.035156,0.03125,0,0.017578,0.007812,0.027344,0.021484,0.003906,0.007812,0.017578,0.007812,0.0011582,0.0010857,0.0010197,0.00095881,0.00089987,0.00084003,0.00078291,0.00072589,0.00067229,0.00061979,0.00057266,0.00052413,0.0004769,0.00043696,0.00040459,0.00038511,0.00036951,0.00037466,0.00038659,0.00041232,0.00044652,0.00048559,0.00053002,0.00058151,0.00063811,0.0006965,0.00075551,0.00081544,0.00088012,0.00094247,0.0010112,0.0010776,0.0010622,0.00099864,0.00094419,0.00088489,0.00082479,0.00076512,0.00071135,0.00065681,0.00059882,0.00055112,0.00050468,0.00045986,0.00042598,0.00040589,0.0003767,0.00036324,0.00036788,0.00038408,0.00041389,0.00045072,0.0004982,0.00054839,0.0006011,0.00065945,0.0007203,0.00078116,0.00084314,0.00090945,0.00097567,0.0010265,0.0010927,0.0011664,0.00293,0.001953,0.00293,0.097656,0,0,0.007812,0.001953,0.000977,0.11719,0,0,0,0,0,0,0.001953,0.000977,0.082031,0.001953,0,0.004883,0.023438,0.026367,0.026367,0.011719,0.018555,0,0.022461,0,0.022461,0,0.11328,0,0.00293,0,0.089844,0.00293,0.046875,0.075195,0.006836,0,0.035156,0.000977,0.026367,0,0.011719,0,0.001953,0.010742,0,0,0.036133,0.035156,0,0,0.006836,0,0.012695,0.000977,0,0,0,0.006836
1525,Acer_Capillipes,0,0,0.013672,0.015625,0.035156,0,0.023438,0,0.005859,0.017578,0,0.023438,0,0,0.03125,0,0.017578,0.003906,0.011719,0.003906,0.037109,0.015625,0,0.019531,0.013672,0.029297,0.007812,0.019531,0.005859,0.027344,0.021484,0.017578,0.003906,0,0.003906,0.003906,0.015625,0.039062,0.042969,0.019531,0.027344,0.011719,0.017578,0.023438,0.001953,0.023438,0.039062,0.066406,0.007812,0.023438,0.001953,0,0.066406,0.015625,0.048828,0.017578,0.015625,0.005859,0.011719,0,0.001953,0.009766,0.007812,0.007812,0.00059946,0.0005524,0.00055795,0.00056888,0.0006156,0.00063898,0.00063149,0.00063393,0.00063895,0.00059634,0.00058721,0.00057578,0.00056669,0.00053864,0.00052719,0.00051216,0.00050576,0.00047713,0.00042037,0.00043828,0.00044307,0.00046131,0.000485,0.00050022,0.00050812,0.00054919,0.00057575,0.00062919,0.00065269,0.00069252,0.00072327,0.00078248,0.00083414,0.00088673,0.00095142,0.00095801,0.00088576,0.00081584,0.00074559,0.00069396,0.00064167,0.00063091,0.00059208,0.00056242,0.00051641,0.0005307,0.00050384,0.0004725,0.00045785,0.00044651,0.00043924,0.00049357,0.00049833,0.00050411,0.00052932,0.00054267,0.00055699,0.00056183,0.00055837,0.00059111,0.00060751,0.00061317,0.00061027,0.00059428,0,0.058594,0.017578,0,0.099609,0.015625,0,0.097656,0.03125,0,0,0.009766,0.017578,0.017578,0,0,0.094727,0.003906,0,0.06543,0,0,0.047852,0,0,0,0.000977,0.004883,0.008789,0.029297,0.022461,0,0,0,0.033203,0,0,0.012695,0,0,0,0.00293,0.000977,0.033203,0.019531,0.025391,0.018555,0.063477,0.003906,0.00293,0,0,0,0,0.09668,0,0.008789,0,0.011719,0,0,0,0.021484,0.000977
1527,Cornus_Controversa,0.060547,0.12305,0.017578,0.003906,0,0.072266,0.017578,0,0.003906,0.019531,0.085938,0,0.11133,0,0.001953,0,0.015625,0.025391,0.001953,0.017578,0.003906,0,0,0,0,0.007812,0,0,0.013672,0,0,0,0.048828,0.003906,0.021484,0.054688,0.013672,0,0.001953,0,0,0.029297,0.009766,0.001953,0.009766,0,0.003906,0.003906,0,0.003906,0.09375,0.001953,0.003906,0,0,0,0.011719,0.013672,0.015625,0.015625,0.001953,0,0.03125,0,0.0010234,0.00096115,0.0008994,0.00083538,0.0007747,0.00071325,0.00065037,0.00058837,0.0005589,0.00049629,0.00043459,0.00038323,0.00034218,0.00030298,0.0002923,0.00035264,0.00035555,0.00036434,0.00037174,0.00039467,0.00042483,0.00049109,0.0005321,0.00056501,0.00059776,0.00065059,0.0006968,0.00075214,0.00078635,0.000828,0.00089912,0.00095771,0.00089839,0.00082965,0.00080117,0.00075906,0.00071105,0.00067249,0.00062916,0.00058695,0.00055183,0.00048657,0.00043955,0.00042493,0.00041742,0.00038238,0.00033817,0.00027389,0.00027825,0.00030397,0.00029944,0.00028744,0.00034423,0.00040824,0.00046623,0.00050491,0.00054846,0.00061402,0.00067521,0.00073081,0.00078697,0.00085136,0.00091722,0.00097602,0.012695,0.004883,0.015625,0,0.11035,0,0.022461,0.052734,0.007812,0,0,0.038086,0.012695,0.015625,0,0.005859,0.006836,0,0.003906,0.016602,0,0.001953,0.082031,0,0.003906,0,0,0.03418,0.036133,0.003906,0.02832,0,0,0.047852,0.003906,0,0,0.081055,0.000977,0.000977,0,0.006836,0,0,0.079102,0.02832,0.021484,0.076172,0.009766,0.004883,0,0.015625,0,0.000977,0.040039,0,0.048828,0,0.00293,0,0,0,0.010742,0.00293
1529,Quercus_Kewensis,0.013672,0.021484,0.035156,0.017578,0.007812,0.021484,0.003906,0,0.007812,0.011719,0.027344,0.007812,0.03125,0.005859,0.007812,0,0.019531,0.029297,0.019531,0.013672,0.025391,0,0,0,0.003906,0.013672,0.001953,0.025391,0.037109,0.007812,0.001953,0,0.033203,0,0.019531,0.052734,0.023438,0.046875,0.007812,0.003906,0.009766,0.03125,0.023438,0.007812,0.037109,0.001953,0.037109,0.021484,0,0.005859,0.035156,0,0.017578,0.003906,0.003906,0.001953,0.017578,0.025391,0.046875,0.03125,0,0,0.03125,0.001953,0.00074997,0.00070224,0.00069283,0.00067133,0.00064203,0.00061152,0.00056428,0.00053523,0.00050356,0.00047661,0.00045564,0.00043388,0.00042649,0.00042444,0.00042895,0.00044459,0.00043869,0.00046727,0.00045561,0.00049226,0.00048407,0.00052598,0.0005225,0.00056787,0.00056911,0.0006031,0.0006413,0.00066717,0.00071546,0.00075502,0.00080913,0.00086717,0.00091203,0.00085569,0.0007914,0.00074975,0.00070406,0.00066033,0.00059734,0.00058731,0.00054989,0.0005192,0.00051048,0.00048299,0.0004732,0.00045469,0.00045042,0.00043493,0.00041944,0.00041985,0.00041501,0.00043484,0.000444,0.0004618,0.00048634,0.00051547,0.00055181,0.00058711,0.00062774,0.00065596,0.00068432,0.00067211,0.00072003,0.00079324,0.008789,0.013672,0.00293,0.024414,0,0.029297,0.032227,0,0.030273,0.11816,0,0,0.02832,0.001953,0,0.00293,0.017578,0.00293,0.061523,0.011719,0,0,0.015625,0.014648,0.022461,0.015625,0.026367,0,0.000977,0.027344,0.025391,0,0.051758,0,0.017578,0,0.006836,0.001953,0.068359,0.068359,0.041016,0.004883,0.009766,0.006836,0.015625,0,0.022461,0,0.008789,0,0,0,0.00293,0.041992,0,0,0.006836,0,0.014648,0,0,0.003906,0.035156,0.035156
1530,Quercus_Coccinea,0,0.007812,0.023438,0.046875,0.011719,0,0.005859,0,0.005859,0.013672,0.041016,0.015625,0.046875,0.015625,0.011719,0,0.001953,0.046875,0.015625,0.011719,0.027344,0,0,0,0.009766,0.005859,0.001953,0.015625,0.066406,0.007812,0.001953,0.003906,0.015625,0,0.003906,0.005859,0.009766,0.044922,0.013672,0.001953,0.005859,0.048828,0.027344,0.001953,0.050781,0.005859,0.037109,0.013672,0.007812,0.013672,0.005859,0.001953,0.019531,0.011719,0.001953,0.003906,0.005859,0.03125,0.09375,0.013672,0,0,0.037109,0.001953,0.00036942,0.00035615,0.00034551,0.0003461,0.00035088,0.00035642,0.00035721,0.00035246,0.00034593,0.00033416,0.00031835,0.00030116,0.00028534,0.00027241,0.00026282,0.00025903,0.00027908,0.00028951,0.00025852,0.00025645,0.00026714,0.00027934,0.00029636,0.00031318,0.00032962,0.00034452,0.00035465,0.00035651,0.00035602,0.00035111,0.0003455,0.00034684,0.00035801,0.00036072,0.00032799,0.00029517,0.00026273,0.00024736,0.00025628,0.0002767,0.0002998,0.00032054,0.00033923,0.00035843,0.00034904,0.00032326,0.00029929,0.00027981,0.00026908,0.00027775,0.00029393,0.00031486,0.00033787,0.00036494,0.00034166,0.00032154,0.0003019,0.0002808,0.00026043,0.00024524,0.00024821,0.00027652,0.00030968,0.00034301,0.009766,0.025391,0.027344,0,0.061523,0,0.003906,0.043945,0.036133,0,0,0.008789,0.036133,0.016602,0,0.007812,0.032227,0.02832,0,0.035156,0.025391,0.018555,0.005859,0,0,0,0,0.05957,0.026367,0.030273,0.005859,0.022461,0,0.016602,0.036133,0.015625,0,0.038086,0,0,0,0.033203,0.001953,0.000977,0.023438,0.036133,0.016602,0.049805,0.016602,0.018555,0,0.030273,0,0,0.013672,0,0.022461,0,0.017578,0,0.035156,0,0.006836,0.00293
1531,Quercus_Shumardii,0,0,0.078125,0.048828,0.015625,0,0,0,0.007812,0,0,0.011719,0.011719,0.054688,0.009766,0,0.009766,0.029297,0.009766,0.007812,0.037109,0.007812,0,0,0.027344,0.009766,0.011719,0.029297,0.074219,0,0.001953,0.003906,0.001953,0,0,0.003906,0.027344,0.072266,0.005859,0.001953,0.003906,0.019531,0.017578,0.009766,0.044922,0.001953,0.056641,0.011719,0.013672,0,0.001953,0.001953,0.013672,0.007812,0,0.005859,0.003906,0.027344,0.10547,0.009766,0,0.003906,0.023438,0.003906,0.00092828,0.00090186,0.00092039,0.00093207,0.00090475,0.00085331,0.00081027,0.00076547,0.0007281,0.00069664,0.00066908,0.00061181,0.00054386,0.00052251,0.00051812,0.00049609,0.00042558,0.0004489,0.00049034,0.00053078,0.00056736,0.00054369,0.00061096,0.00067158,0.00072795,0.0007359,0.00080968,0.00088126,0.00094716,0.0010161,0.0010571,0.0010705,0.0010276,0.00097397,0.00093443,0.00086192,0.00078246,0.00078865,0.00072787,0.00065446,0.00059716,0.00060452,0.00055308,0.00048365,0.00045637,0.00051296,0.00050926,0.00048473,0.00045308,0.00047928,0.00055562,0.00059318,0.00061923,0.00063566,0.00066508,0.00071684,0.00077488,0.00083459,0.00087822,0.00087836,0.00092308,0.0010066,0.0010789,0.0010068,0,0.004883,0.019531,0.027344,0.023438,0,0.019531,0.043945,0.001953,0.001953,0.02832,0.000977,0.001953,0.022461,0.039062,0.006836,0.004883,0.017578,0.020508,0.026367,0,0.055664,0.003906,0.014648,0.019531,0.025391,0.003906,0.021484,0.014648,0.011719,0.018555,0.011719,0,0.009766,0.032227,0,0.009766,0.026367,0.012695,0.011719,0,0.000977,0.016602,0,0.027344,0.015625,0.045898,0.00293,0.006836,0.030273,0.029297,0.025391,0.005859,0.006836,0.007812,0.003906,0.035156,0.001953,0.030273,0.038086,0,0.025391,0.005859,0.022461
1532,Salix_Intergra,0.025391,0.007812,0.056641,0.019531,0.017578,0.007812,0.0625,0,0,0.052734,0.025391,0.001953,0.017578,0,0.005859,0,0.015625,0.011719,0.005859,0.019531,0.005859,0,0,0,0,0.035156,0,0.039062,0.019531,0.080078,0,0.001953,0.009766,0,0.019531,0,0.027344,0.033203,0.015625,0.003906,0.011719,0.019531,0.013672,0.054688,0.017578,0.009766,0.009766,0.009766,0,0,0.005859,0,0.046875,0.005859,0.029297,0,0.03125,0.013672,0.044922,0.009766,0,0,0.021484,0,0.00051411,0.00050808,0.00053134,0.00053917,0.00058693,0.00056252,0.00054978,0.00046952,0.00039512,0.00049195,0.0004783,0.00039588,0.00029219,0.00038411,0.00046135,0.00040564,0.00034258,0.00026208,0.0003411,0.00033024,0.0002722,0.00022724,0.00024138,0.00030293,0.00036057,0.00034857,0.0003636,0.00039928,0.00042985,0.00048581,0.00050217,0.00058128,0.00065404,0.00072794,0.00075696,0.00068094,0.00060765,0.00053417,0.0004965,0.00045635,0.00039165,0.00039408,0.00034328,0.00032085,0.00031791,0.0002828,0.0002213,0.00019144,0.00017618,0.00022826,0.00031044,0.00037929,0.00040007,0.0003152,0.00021535,0.00014524,0.00025026,0.0003502,0.00043114,0.00049912,0.0005082,0.00041437,0.0003321,0.00042579,0.10449,0.011719,0.021484,0,0.018555,0.083984,0.015625,0.012695,0.012695,0.000977,0,0,0.051758,0,0,0,0.023438,0,0,0.013672,0,0,0.001953,0,0.012695,0,0.008789,0.024414,0.00293,0.041016,0.000977,0,0,0.16504,0.030273,0,0,0.076172,0.012695,0.000977,0,0,0.003906,0.021484,0.000977,0.076172,0.000977,0.007812,0,0,0,0,0,0,0.043945,0,0.036133,0,0,0,0,0,0.004883,0.054688
1536,Ginkgo_Biloba,0.021484,0.029297,0.03125,0.003906,0.005859,0.060547,0.021484,0,0.005859,0.009766,0.009766,0.007812,0.060547,0.001953,0.021484,0,0.013672,0.019531,0.003906,0.009766,0.021484,0.001953,0.007812,0.003906,0.001953,0.021484,0.001953,0.005859,0.035156,0.007812,0.005859,0,0.009766,0,0.001953,0.001953,0.015625,0.03125,0.025391,0.011719,0,0.003906,0.03125,0.011719,0.009766,0.007812,0.039062,0.042969,0,0.017578,0.025391,0,0.044922,0.003906,0.064453,0.007812,0.007812,0.001953,0.072266,0,0,0.003906,0.050781,0.001953,0.00061665,0.00055773,0.0005042,0.00049049,0.0005691,0.00059047,0.00051485,0.00051573,0.000592,0.0006484,0.0006627,0.00066957,0.00065372,0.00065985,0.00066447,0.00065962,0.00065986,0.0006532,0.00064171,0.00063251,0.00062206,0.00060931,0.00059708,0.00058831,0.00057867,0.00057399,0.00059423,0.00059308,0.00057962,0.00058467,0.00060707,0.00059756,0.00061835,0.00060673,0.00062115,0.00063498,0.00068557,0.00072992,0.00065575,0.00061912,0.0006168,0.00060788,0.00061259,0.00060903,0.0006506,0.0006209,0.00060711,0.00062195,0.00064139,0.0006138,0.00060373,0.00060063,0.00059523,0.00060647,0.00061161,0.00061786,0.00062534,0.0006398,0.00064496,0.00064709,0.00063917,0.0006392,0.00064301,0.00063693,0.16504,0,0,0,0.013672,0,0.019531,0.004883,0,0,0,0.038086,0,0,0,0,0,0,0.003906,0.000977,0,0,0.005859,0,0,0,0.001953,0,0,0,0,0,0,0.35352,0,0,0,0.042969,0.000977,0.000977,0,0,0.001953,0.007812,0.000977,0.042969,0.004883,0.016602,0,0,0,0,0,0,0.25879,0,0.010742,0,0,0,0,0,0,0.00293
1538,Acer_Pictum,0.005859,0.007812,0.044922,0.050781,0.007812,0,0,0,0.021484,0,0.048828,0,0.035156,0.011719,0,0,0.013672,0.039062,0.009766,0.011719,0.021484,0,0,0,0.001953,0.001953,0,0.027344,0.082031,0.009766,0.001953,0,0.019531,0.001953,0.005859,0.025391,0.015625,0.011719,0.001953,0,0.005859,0.064453,0.005859,0.003906,0.085938,0.001953,0.011719,0,0.003906,0.011719,0.050781,0,0.007812,0.003906,0,0,0.003906,0.09375,0.054688,0.015625,0.007812,0,0.025391,0.003906,0.00074791,0.00070143,0.0007235,0.000703,0.00071875,0.00072978,0.00069438,0.00068556,0.00069948,0.00074348,0.00072465,0.00073116,0.00075858,0.00078751,0.00077415,0.00077164,0.00084215,0.00091449,0.00091155,0.00083869,0.00076177,0.00075504,0.00075691,0.00071737,0.00072371,0.00071323,0.00067443,0.00066169,0.00068871,0.00072473,0.0006715,0.00068738,0.00067979,0.00069779,0.00074455,0.0007896,0.00075604,0.00069443,0.00066515,0.00069559,0.00070026,0.00067223,0.00067994,0.00071737,0.00074912,0.00072902,0.00074061,0.00076365,0.00079778,0.00085232,0.00090347,0.00083683,0.00078213,0.00073156,0.00069369,0.00066586,0.00066611,0.00066998,0.0006823,0.00073025,0.00069176,0.00067736,0.00068846,0.00071516,0,0.014648,0.017578,0.010742,0.044922,0,0.005859,0.025391,0.003906,0.000977,0,0,0.000977,0.007812,0,0,0.019531,0.000977,0.001953,0.012695,0,0.009766,0.018555,0.021484,0.012695,0.006836,0.10254,0.008789,0.009766,0.007812,0.011719,0.000977,0,0.023438,0.016602,0,0.000977,0.015625,0.012695,0.016602,0.089844,0,0.054688,0.1416,0.02832,0.036133,0.013672,0.003906,0.008789,0.012695,0,0.008789,0.004883,0.00293,0.070312,0,0.005859,0.00293,0.008789,0,0,0.00293,0,0.038086
1539,Quercus_Coccinea,0,0,0.064453,0.082031,0.005859,0,0,0,0.011719,0.003906,0.001953,0.017578,0.005859,0.029297,0.009766,0,0,0.027344,0.015625,0.003906,0.017578,0.001953,0,0,0.013672,0.011719,0.001953,0.03125,0.056641,0.005859,0.005859,0.003906,0.003906,0,0,0.005859,0.015625,0.041016,0.013672,0,0.009766,0.035156,0.011719,0.005859,0.060547,0.003906,0.039062,0.011719,0.011719,0.007812,0,0,0.011719,0.013672,0,0.003906,0.007812,0.042969,0.16016,0.015625,0,0,0.029297,0.007812,0.0003843,0.00037198,0.00036172,0.00035827,0.00036069,0.00036229,0.00036703,0.00037137,0.00037248,0.00037148,0.00036559,0.00035738,0.00034613,0.00033604,0.00033271,0.0003547,0.00038312,0.00034477,0.00032792,0.00032953,0.00034,0.000351,0.00035838,0.00036385,0.00036746,0.00036716,0.00036445,0.00036339,0.00036374,0.00036411,0.0003724,0.0003934,0.0003741,0.00033672,0.00030057,0.00027193,0.00027076,0.00029033,0.00031326,0.00033733,0.00036163,0.00038849,0.00041623,0.00041833,0.00039392,0.00037086,0.00035077,0.00033671,0.0003374,0.00035219,0.00037254,0.00039695,0.00042267,0.00041997,0.0003902,0.00036324,0.00033724,0.00031279,0.00028896,0.00026569,0.00026106,0.00028815,0.00032259,0.00035927,0.001953,0.012695,0.063477,0,0.044922,0,0.000977,0.0625,0.005859,0,0.006836,0.013672,0.009766,0.008789,0,0.015625,0.004883,0.048828,0.000977,0.040039,0.006836,0.02832,0.006836,0.010742,0.000977,0.003906,0,0.069336,0.035156,0.02832,0.026367,0.005859,0,0.004883,0.055664,0.026367,0,0.018555,0,0.000977,0,0.016602,0.00293,0,0.013672,0.019531,0.012695,0.040039,0.026367,0.038086,0.000977,0.06543,0.000977,0.003906,0.010742,0,0.019531,0,0.017578,0,0.013672,0.012695,0.003906,0.009766
1541,Quercus_Vulcanica,0.003906,0,0.013672,0.029297,0.007812,0.005859,0.019531,0,0,0.019531,0.005859,0.011719,0.005859,0.001953,0.019531,0,0.011719,0.013672,0.03125,0.013672,0.013672,0.011719,0.023438,0.052734,0.001953,0.019531,0.003906,0.017578,0.013672,0.003906,0.007812,0.009766,0.005859,0.001953,0,0.011719,0.011719,0.019531,0.013672,0.017578,0,0.029297,0.041016,0.011719,0.03125,0.003906,0.005859,0.12695,0,0.003906,0.023438,0.013672,0.0625,0.001953,0.070312,0.005859,0.011719,0.009766,0.017578,0.015625,0.007812,0.013672,0.013672,0.001953,0.00051552,0.00050936,0.00044507,0.00045405,0.00039297,0.00033063,0.00034923,0.00041592,0.0004092,0.00034751,0.00028332,0.00022186,0.00016037,0.00012463,0.00019755,0.00026896,0.00033516,0.00040038,0.00040103,0.00035592,0.00030092,0.00024036,0.00019722,0.00019484,0.000232,0.00026118,0.0002813,0.00032055,0.00037596,0.00037638,0.00036832,0.00038274,0.00042443,0.00047727,0.00053247,0.00059343,0.00055476,0.00049864,0.00043751,0.00039152,0.00034076,0.00029687,0.00030119,0.00031779,0.00034797,0.00033558,0.00026925,0.00021166,0.00016659,0.00013079,0.0001691,0.00023069,0.00030321,0.00036762,0.00039837,0.00034342,0.00027637,0.00025434,0.00031999,0.00039142,0.00045111,0.00042766,0.00039583,0.00045667,0.074219,0.001953,0.015625,0.004883,0,0,0.063477,0.00293,0.005859,0.004883,0.015625,0,0.008789,0.023438,0,0.021484,0.001953,0.000977,0.021484,0.006836,0,0.018555,0.016602,0.00293,0.009766,0.00293,0.036133,0.018555,0.0625,0.015625,0.0625,0.000977,0.000977,0.025391,0.006836,0.000977,0,0.03125,0.026367,0.009766,0.001953,0.009766,0.012695,0.041992,0.005859,0.004883,0.041992,0,0.02832,0.019531,0,0.021484,0.000977,0.06543,0,0,0.013672,0,0.019531,0,0,0.003906,0.029297,0.055664
1543,Salix_Fragilis,0,0,0.007812,0.015625,0.072266,0,0.011719,0.003906,0.003906,0.003906,0,0.048828,0,0,0.058594,0,0.007812,0.001953,0.023438,0.003906,0.001953,0.001953,0,0,0.005859,0.019531,0.001953,0.046875,0.001953,0.023438,0.066406,0.03125,0.005859,0.005859,0,0.003906,0.005859,0.058594,0.027344,0.035156,0.048828,0.005859,0,0.019531,0.001953,0.052734,0.054688,0,0.037109,0,0,0.003906,0.033203,0.076172,0,0.023438,0.001953,0.003906,0.005859,0.019531,0.001953,0,0.001953,0,0.00040222,0.00035179,0.00030981,0.00029683,0.00031144,0.00031873,0.00027765,0.00024171,0.00020887,0.00016247,0.00013398,0.00014232,0.00018443,0.00023503,0.00025028,0.00026615,0.00030093,0.00030606,0.00025128,0.00019553,0.00013344,0.00012665,0.00017052,0.00022769,0.00028171,0.00033287,0.00031807,0.00031019,0.00036047,0.00040317,0.00040993,0.00036185,0.00033147,0.00027746,0.00022869,0.000242,0.0002883,0.00032604,0.00027892,0.00025112,0.00020619,0.00014824,0.000087136,0.000080626,0.0001342,0.00018563,0.0002371,0.00028968,0.00031494,0.00029051,0.00026062,0.00026284,0.00023436,0.0001876,0.00016633,0.00018502,0.00023547,0.00026338,0.00029268,0.00034707,0.00033104,0.00032311,0.000344,0.00038504,0.000977,0.026367,0.001953,0.063477,0,0.053711,0,0,0.014648,0.039062,0.00293,0,0.006836,0,0.00293,0,0.0625,0.00293,0.033203,0.003906,0,0,0.024414,0.029297,0.019531,0.055664,0,0,0.011719,0.012695,0.017578,0,0.10547,0,0.003906,0,0.085938,0,0.023438,0.040039,0.012695,0,0.011719,0,0.005859,0,0.010742,0,0.011719,0.000977,0,0,0.060547,0.016602,0,0,0,0.041016,0.057617,0.011719,0,0.010742,0,0.00293
1544,Tilia_Tomentosa,0,0.017578,0.015625,0.011719,0.037109,0.003906,0.019531,0,0.007812,0.005859,0.011719,0.029297,0.007812,0.001953,0.046875,0,0.005859,0.005859,0.013672,0.001953,0.044922,0.015625,0,0.005859,0.015625,0.029297,0.009766,0.011719,0,0.03125,0.021484,0.027344,0.003906,0.003906,0,0.007812,0.007812,0.035156,0.046875,0.025391,0.029297,0.005859,0.009766,0.017578,0.003906,0.037109,0.068359,0.039062,0.03125,0.023438,0.015625,0.001953,0.019531,0.03125,0.019531,0.021484,0.003906,0.001953,0.007812,0.009766,0,0.003906,0.005859,0.003906,0.00046291,0.0004854,0.00053119,0.00056259,0.00050993,0.00046571,0.00045172,0.00044105,0.00042117,0.00041241,0.0003999,0.00040084,0.00039666,0.00039827,0.00039997,0.00040468,0.00039962,0.00040828,0.00043167,0.00044269,0.00044401,0.00046018,0.00046243,0.00046249,0.00046909,0.00047097,0.00047747,0.00047777,0.00047099,0.00047194,0.00047665,0.0004861,0.00049737,0.00047752,0.0004345,0.00037974,0.00034934,0.00037319,0.00040375,0.00035345,0.0003343,0.00034104,0.00035877,0.00038278,0.00042631,0.0004464,0.00046437,0.00047284,0.00048203,0.00048005,0.00047255,0.0004614,0.00046189,0.00045361,0.00044583,0.00044077,0.0004312,0.00042992,0.0004254,0.00042023,0.00042814,0.00042279,0.00042773,0.0004467,0.001953,0,0.000977,0.058594,0,0,0.003906,0.000977,0.001953,0.085938,0.068359,0,0.000977,0.003906,0,0,0,0,0.02832,0.006836,0,0.056641,0,0,0.011719,0.025391,0.025391,0,0.029297,0.001953,0.020508,0.032227,0.047852,0,0.000977,0,0.00293,0.000977,0.047852,0.035156,0.066406,0,0.045898,0.005859,0,0,0.041992,0,0.007812,0.030273,0.035156,0.005859,0.037109,0.03125,0,0.00293,0,0.015625,0.029297,0,0,0.030273,0,0.012695
